id	ratio	positive	negetive	num	라벨링	등락률
20140807	64.29	63	35	98	1	6.193540001299797
20140813	76.6	36	11	47	1	4.354652193363777
20140814	75.44	43	14	57	1	6.762921620965785
20140822	79.45	58	15	73	0	-9.987368047809351
20140825	66.3	61	31	92	1	2.846919598526069
20140826	60.42	29	19	48	0	-6.883977018831791
20140828	42.67	32	43	75	0	-6.473201214666344
20140829	37.5	18	30	48	1	3.4203629663419823
20140902	38.89	14	22	36	1	3.61696899861896
20140905	71.11	32	13	45	0	-2.689455425061269
20140911	43.33	13	17	30	0	-5.673120952443253
20140912	58.18	32	23	55	0	-6.630662806220634
20140915	57.14	28	21	49	1	14.864124632110595
20140922	59.62	31	21	52	1	4.727055668214823
20140924	72.5	29	11	40	1	9.348843365801622
20140926	53.85	14	12	26	0	-3.5449587470283883
20140929	40.0	18	27	45	1	11.862993838347228
20141006	45.16	28	34	62	0	-4.251551833250299
20141007	35.71	15	27	42	1	5.378324977675276
20141013	40.68	24	35	59	0	-3.5879155037631776
20141014	65.79	25	13	38	1	2.8063411923691666
20141015	64.71	33	18	51	1	4.154322470440653
20141020	91.11	82	8	90	1	2.5644803772086053
20141027	61.11	22	14	36	1	3.4786806310875384
20141031	70.27	26	11	37	0	-8.711728262696392
20141103	13.33	6	39	45	0	-6.832278420741888
20141105	77.18	115	34	149	0	-9.151306599434431
20141107	61.22	30	19	49	1	5.0861806488983285
20141110	62.75	32	19	51	0	-5.845605902139808
20141111	73.81	31	11	42	0	-4.539313699000272
20141113	64.58	31	17	48	0	-3.1685314956057145
20141114	22.5	9	31	40	0	-8.250101956770331
20141117	38.71	24	38	62	1	3.1010319341793333
20141118	68.75	33	15	48	1	5.263157894736842
20141119	77.27	68	20	88	0	-4.643430774172823
20141120	67.61	48	23	71	1	6.816688844346375
20141121	77.27	34	10	44	1	3.1561435599848617
20141124	52.86	37	33	70	0	-3.875109871211832
20141202	58.97	23	16	39	1	7.2471521696187535
20141205	65.0	13	7	20	0	-5.313706267998286
20141208	60.61	20	13	33	0	-4.316104505378953
20141212	76.74	33	10	43	0	-3.8144572639510246
20141215	72.92	35	13	48	0	-6.6873579297079875
20141216	32.08	17	36	53	1	15.000327927218894
20141219	69.23	27	12	39	0	-3.657553625477037
20141222	73.47	36	13	49	0	-4.024347558841357
20141223	67.39	31	15	46	1	3.243998114264875
20141224	80.0	40	10	50	0	-3.065391574050142
20141226	76.47	39	12	51	1	7.510310011376562
20141230	63.41	26	15	41	1	6.9376104615946295
20150105	69.44	25	11	36	1	4.247012074913751
20150106	50.82	31	30	61	1	3.2850462802225
20150108	83.61	51	10	61	1	3.14455624774606
20150113	34.04	16	31	47	1	2.6457808651371324
20150120	71.88	23	9	32	1	5.8686899969030675
20150121	65.91	29	15	44	0	-3.2807422528314603
20150122	50.91	28	27	55	1	13.859374589064512
20150126	66.04	35	18	53	0	-5.392935306719948
20150127	61.43	43	27	70	1	3.203281410225109
20150128	63.16	48	28	76	0	-5.260231842914597
20150202	44.64	25	31	56	1	2.5524879114022774
