id	ratio	positive	negetive	num
2019.03.23	28.57	2	5	7
2019.03.22	8.33	1	11	12
2019.03.21	25.0	3	9	12
2019.03.20	18.75	3	13	16
2019.03.19	0.0	0	17	17
2019.03.18	50.0	6	6	12
2019.03.17	0.0	0	2	2
2019.03.16	25.0	1	3	4
2019.03.15	31.82	7	15	22
2019.03.14	27.91	12	31	43
2019.03.13	22.22	24	84	108
2019.03.12	38.46	5	8	13
2019.03.11	18.75	6	26	32
2019.03.10	33.33	3	6	9
2019.03.09	53.85	7	6	13
2019.03.08	31.25	5	11	16
2019.03.07	18.64	11	48	59
2019.03.06	31.25	5	11	16
2019.03.05	22.73	5	17	22
2019.03.04	22.45	11	38	49
2019.03.03	35.29	6	11	17
2019.03.02	50.0	4	4	8
2019.03.01	50.0	4	4	8
2019.02.28	35.29	6	11	17
2019.02.27	42.86	3	4	7
2019.02.26	18.75	3	13	16
2019.02.25	33.33	2	4	6
2019.02.22	50.0	1	1	2
2019.02.21	0.0	0	4	4
2019.02.20	33.33	1	2	3
2019.02.19	25.0	2	6	8
2019.02.18	0.0	0	5	5
2019.02.17	0.0	0	1	1
2019.02.16	0.0	0	3	3
2019.02.15	20.0	1	4	5
2019.02.14	33.33	2	4	6
2019.02.13	100.0	1	0	1
2019.02.12	18.18	2	9	11
2019.02.11	40.0	4	6	10
2019.02.09	0.0	0	1	1
2019.02.08	40.74	11	16	27
2019.02.07	33.33	1	2	3
2019.02.06	0.0	0	1	1
2019.02.05	0.0	0	0	0
2019.02.01	27.27	3	8	11
2019.01.31	18.18	2	9	11
2019.01.30	14.29	2	12	14
2019.01.29	28.57	4	10	14
2019.01.28	10.0	1	9	10
2019.01.27	66.67	2	1	3
2019.01.26	50.0	1	1	2
2019.01.25	0.0	0	9	9
2019.01.24	38.46	5	8	13
2019.01.23	12.5	1	7	8
2019.01.22	16.67	1	5	6
2019.01.21	11.11	1	8	9
2019.01.20	0.0	0	1	1
2019.01.19	0.0	0	0	0
2019.01.18	20.0	2	8	10
2019.01.17	17.39	4	19	23
2019.01.16	27.27	3	8	11
2019.01.15	14.29	2	12	14
2019.01.14	20.0	14	56	70
2019.01.13	44.44	4	5	9
2019.01.12	66.67	2	1	3
2019.01.11	24.14	7	22	29
2019.01.10	28.89	13	32	45
2019.01.09	35.29	6	11	17
2019.01.08	17.65	3	14	17
2019.01.07	25.0	1	3	4
2019.01.05	50.0	1	1	2
2019.01.04	12.5	1	7	8
2019.01.03	25.0	1	3	4
2019.01.02	14.29	1	6	7
2018.12.31	0.0	0	1	1
2018.12.28	50.0	5	5	10
2018.12.27	25.0	2	6	8
2018.12.26	22.22	2	7	9
2018.12.25	0.0	0	1	1
2018.12.24	25.0	2	6	8
2018.12.23	25.0	1	3	4
2018.12.22	33.33	1	2	3
2018.12.21	36.84	7	12	19
2018.12.20	42.86	6	8	14
2018.12.19	44.44	8	10	18
2018.12.18	47.62	10	11	21
2018.12.17	14.81	4	23	27
2018.12.16	21.05	4	15	19
2018.12.15	46.15	6	7	13
2018.12.14	27.16	22	59	81
2018.12.13	36.0	9	16	25
2018.12.12	36.36	4	7	11
2018.12.11	22.5	9	31	40
2018.12.10	37.5	3	5	8
2018.12.09	100.0	1	0	1
2018.12.08	33.33	1	2	3
2018.12.07	30.0	3	7	10
2018.12.06	20.0	1	4	5
2018.12.05	66.67	6	3	9
2018.12.04	40.0	2	3	5
2018.12.03	25.0	1	3	4
2018.12.02	0.0	0	1	1
2018.11.30	57.14	4	3	7
2018.11.29	33.33	1	2	3
2018.11.28	33.33	2	4	6
2018.11.27	33.33	2	4	6
2018.11.26	0.0	0	3	3
2018.11.25	0.0	0	1	1
2018.11.24	0.0	0	1	1
2018.11.23	66.67	2	1	3
2018.11.22	100.0	1	0	1
2018.11.21	50.0	1	1	2
2018.11.20	25.0	1	3	4
2018.11.19	50.0	2	2	4
2018.11.18	0.0	0	1	1
2018.11.17	0.0	0	1	1
2018.11.16	44.44	4	5	9
2018.11.15	25.0	4	12	16
2018.11.14	18.52	5	22	27
2018.11.13	18.18	2	9	11
2018.11.12	50.0	4	4	8
2018.11.10	0.0	0	4	4
2018.11.11	0.0	0	1	1
2018.11.09	25.0	2	6	8
2018.11.08	18.52	10	44	54
2018.11.07	14.62	19	111	130
2018.11.06	0.0	0	7	7
2018.11.05	50.0	4	4	8
2018.11.04	100.0	2	0	2
2018.11.03	0.0	0	1	1
2018.11.02	30.77	4	9	13
2018.11.01	15.52	9	49	58
